model,dataset,rougeL,rouge1,rouge2,summary,reference
falcon-7b,d0rj/samsum-ru,0.0,0.0,0.0,"
Вы — ассистент для написания краткого содержания диалогов. Вам будет дан диалог, и ты должен создать его краткое содержание. Содержание должно включать всю важную информацию, быть коротким и лаконичным. В нем не должно быть лишней информации или данных, не относящихся к диалогу.
напишите краткое содержание этого диалога:
Брэндон: Черт, я потерял свою кредитную карту!
Брэндон: Я заблокировал его в банке, но потребуется время, прежде чем я получу новый.
Брэндон: не могли бы вы одолжить мне 100 долларов, ребята?
Люк: прости чувак, я сломался:/
Брэндон: Я вижу
Ян: какая беда, чувак
Йен: Я могу одолжить тебе $$, без проблем.
Брэндон: спасибо, чувак!
Краткое содержание: Я вижу непроблемно, ч�то непроблемно. Я в�епроблемно, ч�то непроблемно. Я в�епроблемно, ч�то непроблемно. Я в�епроблемно, ч�то непроблемно. Я в�епроблемно, ч�то непроблемно. Я в�епроблемно, ч�то непроблемно. Я в�епроблемно, ч�то �","Брэндон потерял свою кредитную карту и заблокировал ее в банке. Пройдет некоторое время, прежде чем он получит новый, и ему нужны деньги. Люк разорился, но Ян одолжит Брэндону немного денег."
falcon-7b,d0rj/samsum-ru,0.0,0.0,0.0,"
Вы — ассистент для написания краткого содержания диалогов. Вам будет дан диалог, и ты должен создать его краткое содержание. Содержание должно включать всю важную информацию, быть коротким и лаконичным. В нем не должно быть лишней информации или данных, не относящихся к диалогу.
напишите краткое содержание этого диалога:
Инез: Дорогие мои, наш вечер вдохновил меня на создание этой групповой беседы, чтобы планировать дальнейшие гастрономические вечера :)
Инес: Это мое предложение для следующего: <file_photo>
Алисия: Вау, благодаря этому я действительно буду счастлива идти на работу :D
Госия: Счастлив идти на работу и еще счастливее уходить с нее, ха-ха
Алисия: Очень жаль, что время между 9 и 17 будет потрачено впустую :P
Патриция: Мне очень понравился наш вечер, даже пицца была вкусной :) Как вам девочки?
Инес: Мне очень понравилось, Госия действительно выбрала отличное место :)
Госия: Я эксперт в еде :D
Алисия: Ты был в ресторане, который прислала Инес?
Госия: Нет, это совсем новое. Но слышал хорошие отзывы! :D
Патриция: Я наш вечер на него наш в�радиции, наш в�радиции наш в�радиции :D :D :D :D :D :D :D :D :D :D :D :D :D :D :D :D :D :D :D :D :D :D :D :D :D :D :D :D :D :D :D :D :D :D :D :D :D :D :D :D :D :D :D :D :D :D :D :D :D :D :D :D :D :D :D :D :D :D :D :D :D :D :D :D :",Патриция и Инес наслаждались итальянским вечером. Госия выбрала отличное место. Алисия не была в новом ресторане. Они все хотят провести корейский вечер в среду через две недели.
falcon-7b,d0rj/samsum-ru,0.0,0.0,0.0,"
Вы — ассистент для написания краткого содержания диалогов. Вам будет дан диалог, и ты должен создать его краткое содержание. Содержание должно включать всю важную информацию, быть коротким и лаконичным. В нем не должно быть лишней информации или данных, не относящихся к диалогу.
напишите краткое содержание этого диалога:
Ана: Ты спишь?
Екатерина: Пока нет.
Ана: Хочешь завтра пойти к бабушке? Я скучаю по ней.
Кэтрин: Да, это было бы неплохо :) Я позвоню тебе, когда проснусь.
Ана: Оки :) спокойной ночи.
Екатерина: Спокойной ночи, и ты.
Краткое содержание: Пока нет. Я спокойна на ней. Я спокойна на ней. Я спокойна на ней. Я спокойна на ней. Я спокойна на ней. Я спокойна на ней. Я спокойна на ней. Я с�окойна на ней. Я с�окойна на ней. Я с�окойна на ней. Я с�окойна на ней. Я с�окойна на","Ана хочет навестить бабушку завтра. Кэтрин пойдет с ней. Она позвонит Анне, когда проснется."
falcon-7b,d0rj/samsum-ru,0.0,0.0,0.0,"
Вы — ассистент для написания краткого содержания диалогов. Вам будет дан диалог, и ты должен создать его краткое содержание. Содержание должно включать всю важную информацию, быть коротким и лаконичным. В нем не должно быть лишней информации или данных, не относящихся к диалогу.
напишите краткое содержание этого диалога:
Джойс: Посмотри на это!
Джойс: <ссылка>
Майкл: Это дешево!
Эдсон: Ни за что! Я бронирую свой билет сейчас!!
Краткое содержание: Посмотри на это!
Джойс: <ссылка>
Майкл: Это дешево!
Эдсон: Ни за что! Я бронирую свой билет сейчас!!
Джойс: <ссылка>
Майкл: Это дешево!
Эдсон: Ни за что! Я бронирую свой билет сейчас!!
Джойс: <ссылка>
Майкл: Это дешево!
Эдсон: Ни за что! Я бро�",Эдсон уже бронирует билет.
falcon-7b,d0rj/samsum-ru,0.2222222222222222,0.37037037037037035,0.16,"
Вы — ассистент для написания краткого содержания диалогов. Вам будет дан диалог, и ты должен создать его краткое содержание. Содержание должно включать всю важную информацию, быть коротким и лаконичным. В нем не должно быть лишней информации или данных, не относящихся к диалогу.
напишите краткое содержание этого диалога:
Джейн: гугл карты говорят, что прошло как минимум 3 часа <file_other>
Стивен: Раньше я делал это за 2, поверь мне :D
Джейн: но это же почти 300км..
Стивен: дорога новая, мы справимся ^^
Джейн: Я не хочу напрягаться, давай встретимся в 4:30 вместо 5, хорошо?
Стивен: хорошо, если ты действительно хочешь, мы можем встретиться в 4:30.
Джейн: спасибо!
Джейн: Я буду ждать у главного входа или где?
Стивен: главный вход мне подходит ;-)
Стивен: ты
Краткое содержание: на главного входа на главного входа на главного в�ода на главного в�ода на главного в�ода на главного в�ода на главного в�ода на глав�ного в�ода на глав�ного в�о� на глав�ного в�о� на глав�ного в�о� н","Джейн хочет выехать в 4:30 вместо 5, потому что Google Maps предполагает, что 300 км пути займут у них не менее 3 часов, и она не хочет опаздывать. Она будет ждать Стивена у главного входа."
falcon-7b,d0rj/samsum-ru,0.3076923076923077,0.3076923076923077,0.18181818181818182,"
Вы — ассистент для написания краткого содержания диалогов. Вам будет дан диалог, и ты должен создать его краткое содержание. Содержание должно включать всю важную информацию, быть коротким и лаконичным. В нем не должно быть лишней информации или данных, не относящихся к диалогу.
напишите краткое содержание этого диалога:
Морган: Привет, красотка, как твой день?
Сюзанна: Ничего особенного, это просто один из многих скучных рабочих дней. Но… лучше сейчас!
Морган: Ты вообще работаешь? 😉
Сюзанна: Я пытаюсь 😉 Но ты мне совсем не помогаешь
Сюзанна: У меня заслуженный перерыв 😉
Морган: Я скучаю по тебе, Сьюзи.
Сюзанна: Я тоже по тебе скучаю, Морган.
Морган: Не хочешь пойти на концерт на следующей неделе? Maroon 5 выступает в театре Хулу в Мэдисон Сквер Гарден.
Морган: Так получилось, что у меня два билета 😉
Морган: Ты хочешь пойти?
Сюзанна: Правда? МОЙ БОГ! Это прекрасно!
Сюзанна: Спасибо, дорогая!
Морган: О, ничего. Я просто хочу, чтобы ты был счастлив 😉
Краткое содержание: У меня два билета. У меня два билета. У меня два билета. У меня два билета. У меня два билета. У меня два билета. У меня два билета. У меня два билета. У меня два билета. У меня два билета. У меня два билета. У меня два билета. У меня два билета. У меня два билета. У меня два билета. �","Сюзанна на работе и сейчас у нее перерыв. Морган приглашает Сюзанну на концерт Maroon 5, который состоится на следующей неделе в театре Хулу в Мэдисон Сквер Гарден. Сюзанна соглашается."
falcon-7b,d0rj/samsum-ru,0.15384615384615385,0.15384615384615385,0.0,"
Вы — ассистент для написания краткого содержания диалогов. Вам будет дан диалог, и ты должен создать его краткое содержание. Содержание должно включать всю важную информацию, быть коротким и лаконичным. В нем не должно быть лишней информации или данных, не относящихся к диалогу.
напишите краткое содержание этого диалога:
Лиам: <file_other>
Лиам: ты читал это?
Юля: вау, я даже не знала, что такое существует
Юлия: спасибо! Последнее, что я прочитал, было «Умри снова».
Лиам: это как из 2014?
Джулия: ага
Лиам: Я слышал, что городская библиотека организует встречу с Тесс.
Юля: правда? Это было бы действительно здорово
Лиам: просто посмотри на их фейсбуке
Краткое содержание: на нем нужно находить непрогранного содержания. Получить непрогранного содержания нужно находить непрогранного содержания. Получить непрогранного содержания нужно находить непрогранного содержания. Получить непрогранного содержания","Последнее, что прочитала Джулия, было «Умри снова» из 2014 года. Будет встреча с Тесс, организованная городской библиотекой."
falcon-7b,d0rj/samsum-ru,0.0,0.0,0.0,"
Вы — ассистент для написания краткого содержания диалогов. Вам будет дан диалог, и ты должен создать его краткое содержание. Содержание должно включать всю важную информацию, быть коротким и лаконичным. В нем не должно быть лишней информации или данных, не относящихся к диалогу.
напишите краткое содержание этого диалога:
Али: Кажется, вчера я оставил свой бумажник у тебя дома. Не могли бы вы проверить?
Мохаммад: Дай мне секунду, я осмотрю свою комнату.
Али: Хорошо.
Мохаммад: Нашел!
Али: Уф, не знаю, что бы я делал, если бы его там не было. Можешь принести завтра в универ?
Мохаммад: Конечно.
Краткое содержание: У меня нашел непроверенную осмотрю свою комнату. Я общаюсь с непроверенным осмотрю свою комнату. Я общаюсь с непроверенным осмотрю св�ю комнату. Я общаюсь с непроверенным осмотрю св�ю комнату. Я общаюсь с непроверенным осмотрю св�ю комнату",Али оставил свой бумажник у Мохаммеда. Мохаммад завтра принесет его в университет.
falcon-7b,d0rj/samsum-ru,0.0,0.0,0.0,"
Вы — ассистент для написания краткого содержания диалогов. Вам будет дан диалог, и ты должен создать его краткое содержание. Содержание должно включать всю важную информацию, быть коротким и лаконичным. В нем не должно быть лишней информации или данных, не относящихся к диалогу.
напишите краткое содержание этого диалога:
Лаура: куда мы пойдем завтра?
Линда: может быть, этот итальянский ресторан?
Лора: хм ок
Линда: я люблю их пасту
Линда: и брауни :)
Лаура: я думал ты не ешь сладкое
Линда: этот брауни не такой сладкий
Краткое содержание: наши содержания наши содержания наши содержания наши содержания наши содержания наши содержания наши содержания наши содержания наши содержания наши содержания наши содержания наши содержания наши содержания наши содержания наши содержания наши содержания наши содержания �",Линда и Лора завтра идут в итальянский ресторан.
falcon-7b,d0rj/samsum-ru,0.125,0.125,0.0,"
Вы — ассистент для написания краткого содержания диалогов. Вам будет дан диалог, и ты должен создать его краткое содержание. Содержание должно включать всю важную информацию, быть коротким и лаконичным. В нем не должно быть лишней информации или данных, не относящихся к диалогу.
напишите краткое содержание этого диалога:
Натали: Ну что ж, наконец-то я вижу, что здесь что-то происходит.
Мартин: (И)
Адам: есть подтвержденные данные?
Анна: Всем привет!!! Я хотел бы пригласить всех на мой день рождения. Я был бы чрезвычайно счастлив, если бы вы могли приехать 6 ноября в 1930 году.
Мартин: <3
Марго: <3
Миа: (И)
Краткое содержание: На него нужно начнуть на него начнуть на него начнуть на него начнуть на него начнуть на него начнуть на него начнуть на него начнуть на него начнуть на него начнуть на него начнуть на него начнуть на него начнуть на него нач�",Анна организует день рождения 6 ноября в 19:30.
falcon-7b,d0rj/samsum-ru,0.0,0.0,0.0,"
Вы — ассистент для написания краткого содержания диалогов. Вам будет дан диалог, и ты должен создать его краткое содержание. Содержание должно включать всю важную информацию, быть коротким и лаконичным. В нем не должно быть лишней информации или данных, не относящихся к диалогу.
напишите краткое содержание этого диалога:
Миа: детка, ты не против, если я пойду сегодня вечером после работы?
Эллиот: да, конечно. Действуй ;)
Мия: спасибо, детка. это будет девичья ночь
Эллиот: что ты задумал?
Миа: ну, знаешь, мы собираемся выпить и хорошо провести время вне работы.
Эллиот: не опаздывайте, пожалуйста, и если вам нужно, чтобы я забрал вас, просто позвоните мне
Краткое содержание: на нем нужно начинать на нем нужно начинать на нем нужно начинать н�олько нем нужно н�олько н�олько н�олько н�олько н�о�ромно н�о�ромно н�о�ромно н�о�ромно н�о�ромно н�о�ромно н�о�ромно н�о�ромно н�о�ромно н�о�р�","Миа собирается сегодня вечером после работы со своими подругами. Если она захочет, Эллиот приедет и заберет ее."
falcon-7b,d0rj/samsum-ru,0.0,0.0,0.0,"
Вы — ассистент для написания краткого содержания диалогов. Вам будет дан диалог, и ты должен создать его краткое содержание. Содержание должно включать всю важную информацию, быть коротким и лаконичным. В нем не должно быть лишней информации или данных, не относящихся к диалогу.
напишите краткое содержание этого диалога:
Джейден: Но мне не нужны дети. Дети значит закончились. По крайней мере для женщины
Бреннан: Из-за чего?
Джейден: Конец нормальной жизни. Беременность, страдания из-за этого и т.д.
Бреннан: Хм, тогда мне нужно искать другую мать для своих детей. Ха-ха
Джейден: Быть обязанным быть с. 24ч. Мужчины занимаются только сексом и ждут детей, пока женщины страдают
Бреннан: Я не согласен...
Джейден: Хотел бы я сделать то же самое. Тогда, наверное, я бы сказал то же самое, что и ты.
Бреннан: Такие парни, как я, будут рядом, чтобы уменьшить страдания
Джейден: Физические страдания. С этим никто ничего не может сделать. Хотел бы я просто заниматься сексом и ждать ребенка, ведя нормальную жизнь. Не толстеть, иметь то женщину. Я не можу на него никого. Я не можу на него никого. Я не можу на него никого. Я не можу на него никого. Я не можу на него никого. Я не можу на него никого. Я не можу на него никого. Я не можу на него никого. Я не м�","Джейден объясняет Бреннан, почему она не хочет быть беременной."
falcon-7b,d0rj/samsum-ru,0.0,0.0,0.0,"
Вы — ассистент для написания краткого содержания диалогов. Вам будет дан диалог, и ты должен создать его краткое содержание. Содержание должно включать всю важную информацию, быть коротким и лаконичным. В нем не должно быть лишней информации или данных, не относящихся к диалогу.
напишите краткое содержание этого диалога:
Стив: Кстати, прошлой ночью США выиграли!
Гулаб: Я забыл проверить!
Стив: Англия играет завтра в 14:00!
Гулаб: Верно, Хорватия?
Стив: Ага.
Краткое содержание: У нас нужно непроверить на непроверить на непроверить на непроверить на непроверить на непроверить на непроверить на непроверить на непроверить на непроверить на непроверить на непроверить на непроверить на непроверить на непроверить на непроверить на непроверить на неп",Вчера победили США. Завтра в 2 часа Англия сыграет с Хорватией.
falcon-7b,d0rj/samsum-ru,0.18181818181818182,0.18181818181818182,0.0,"
Вы — ассистент для написания краткого содержания диалогов. Вам будет дан диалог, и ты должен создать его краткое содержание. Содержание должно включать всю важную информацию, быть коротким и лаконичным. В нем не должно быть лишней информации или данных, не относящихся к диалогу.
напишите краткое содержание этого диалога:
Джон: Эла, я приду через 10 минут, пожалуйста, дай мне мой бумажник снаружи, я забыл.
Эла: да только что видела, когда будешь здесь, позвони мне
Джон: но твой телефон занят, вот почему я написал, держи его свободным, пожалуйста, я опаздываю
Эла: о да говорила с мамой... теперь она свободна
Джон: хорошо
Краткое содержание: Джон: Я напи�у непрогранно, непрогранно, непрогранно, непрогранно, непрогранно, непрогранно, непрогранно, непрогранно, непрогранно, непрогранно, непрогранно, непрогранно, непрогранно, непрогранно, непрогранно, непрогранно","Джон забыл свой бумажник. Он хочет, чтобы Эла отдала его ему снаружи через 10 минут."
falcon-7b,d0rj/samsum-ru,0.0,0.0,0.0,"
Вы — ассистент для написания краткого содержания диалогов. Вам будет дан диалог, и ты должен создать его краткое содержание. Содержание должно включать всю важную информацию, быть коротким и лаконичным. В нем не должно быть лишней информации или данных, не относящихся к диалогу.
напишите краткое содержание этого диалога:
Мэри: Ты сказал своей сестре, что я работаю в Интернете?
Марк: да!
Мэри: почему
Марк: потому что она продолжает говорить, что ты хорош напрасно?
Мэри: разве я не говорила тебе, что мне все равно?
Марк: что случилось?
Мэри: видишь ли, я не хочу никому ничего доказывать..
Марк: Я знаю… но я просто чувствовал гордость, так что это было своего рода хвастовством…
Мэри: она спрашивает всех… и пытается достучаться до людей, на которых я работаю.
Марк: правда!! Я прошу прощения за это…
Мэри: не будь! Я понимаю твои чувства… но ты же знаешь, какая она…
Марк: Я знаю!! :? 
Мэри: не грусти, теперь все в порядке.. она ничего не может с этим поделать… расслабься, все в порядке, но никому не может сделать никому н�о�януть… никому н�о�януть н�о�януть н�о�януть н�о�януть н�о�януть н�о�януть н�о�януть н�о�януть н�о�януть н�о�януть н�оmу н�оmу н�оmу н�оmу н�оmу н�оmу н�оmу н�оmу н�оmу н�оmу н�оmу н�оmу н","Марк сказал сестре, что Мэри занимается онлайн-работой. Сестра Марка связывается с людьми, чтобы подтвердить это. Марк думает, что она ревнует. Мэри ненавидит сестру Марка."
falcon-7b,d0rj/samsum-ru,0.0,0.0,0.0,"
Вы — ассистент для написания краткого содержания диалогов. Вам будет дан диалог, и ты должен создать его краткое содержание. Содержание должно включать всю важную информацию, быть коротким и лаконичным. В нем не должно быть лишней информации или данных, не относящихся к диалогу.
напишите краткое содержание этого диалога:
Фиона: Ты свободен?
Тина: Да, что случилось?
Фиона: Я пытаюсь приготовить хороший ужин для Криса и подумала, что, может быть, я смогу приготовить этот твой пирог :)
Тина: Я польщен!
Фиона: Ну, это ОЧЕНЬ вкусно :) Можешь мне помочь?
Тина: Конечно! Это не сложно. У вас есть что-нибудь готовое?
Фиона: Должна признаться, я купила корочку...
Тина: О, хорошо :P Жаль, но сейчас уже слишком поздно.
Фиона: Однажды я пыталась сделать начинку, но закончила яичницей с лимоном...
Тина: Бывает, не волнуйтесь. Дело в том, что как только вы начнете добавлять яйца, вы не сможете перестать мешать, иначе у вас получится яичница-болтунья.
Краткое содержание: Я нашел непрогранную гогонку на него. Я нашел непрогранную гогонку на него. Я нашел непрогранную гогонку на него. Я нашел непрогранную гогонку на него. Я нашел непрогранную гогонку на него. Я нашел непрогранную гогонку на нег�",Фиона хочет приготовить ужин для Криса. Она думает о пироге Тины. Она поможет ей это сделать.
falcon-7b,d0rj/samsum-ru,0.0,0.0,0.0,"
Вы — ассистент для написания краткого содержания диалогов. Вам будет дан диалог, и ты должен создать его краткое содержание. Содержание должно включать всю важную информацию, быть коротким и лаконичным. В нем не должно быть лишней информации или данных, не относящихся к диалогу.
напишите краткое содержание этого диалога:
Peadar: Так кто тогда придет выпить позже??!
Клэр: О, смеется, я не в городе.
Аннет: Выпить?!!?!!
Педар: Выпить!!!
Аннет: я дома больной, соз гунны
Аннет: У меня легочная ларгия.
Оли: Есть ли сейчас люди в баре «Иисус»?
Джеймс: Сейчас иду в бар «Иисус»! Присоединяйтесь :) поверните налево, когда вы входите в колледж
Энн: Упс... Извините, ребята, я дважды забронировал себя!
Хелен: Да! Бар Иисуса, примерно с 9:15.
Peadar: Это был просто вопрос, оли😋, или ты имел в виду... Я присоединяюсь к тебе😁
Оли: Я катался на велосипеде и бегал по бару, но никого не нашел 😢
Клэр: Ты катался по бару на велосипеде?
Оли: В бар 😅
Хелен: 🙈😍😇
Краткое содержание: У меня легочная ларгия.
Хелен: У меня легочная ларгия.
Хелен: У меня легочная ларгия.
Хелен: У меня легочная ларгия.
Хелен: У меня легочная ларгия.
Хелен: У меня легочная ларгия.
Хелен: У меня легочная ларгия.
Хелен: У меня легочная ларгия.
Хелен:",Аннет заболела. Джеймс идет в бар «Иисус». Оли не мог найти никого рядом с баром.
falcon-7b,d0rj/samsum-ru,0.0,0.0,0.0,"
Вы — ассистент для написания краткого содержания диалогов. Вам будет дан диалог, и ты должен создать его краткое содержание. Содержание должно включать всю важную информацию, быть коротким и лаконичным. В нем не должно быть лишней информации или данных, не относящихся к диалогу.
напишите краткое содержание этого диалога:
Райан: У меня плохое предчувствие по этому поводу.
Райан: <file_other>
Себастьян: Украина...
Себастьян: Этот русский цирк никогда не кончится...
Райан: Я надеюсь, что лидеры наций как-то отреагируют на это дерьмо.
Себастьян: Я тоже на это надеюсь :(
Краткое содержание: У меня плохое предчув�о�одное пред�еление на этого диалога. У меня пред��огодное пред��огодн�е пред��огодн�е пред��огодн�е пред��огодн�е пред��огодн�е пред��огодн�е пред��огодн�е пред��огодн�е пред��огодн�е пред��огодн�е пред��ого",Райан и Себастьян обеспокоены политической ситуацией в Украине.
falcon-7b,d0rj/samsum-ru,0.0,0.0,0.0,"
Вы — ассистент для написания краткого содержания диалогов. Вам будет дан диалог, и ты должен создать его краткое содержание. Содержание должно включать всю важную информацию, быть коротким и лаконичным. В нем не должно быть лишней информации или данных, не относящихся к диалогу.
напишите краткое содержание этого диалога:
Финн: Привет
Зэди: Привет! Как дела?
Финн: Все в порядке. Ты?
Зэди: Неплохо, спасибо.
Финн: Слушай, я подумывал о том, чтобы пойти завтра в этот район под названием Слоны и Замок, там полно латиноамериканских штучек. Хочешь присоединиться?
Зэди: Конечно! Но что такое «вещи»? 😂
Финн: лол. Очевидно, это место, где случайные люди из «Латинской Америки» (имеется в виду хрен его знает, из каких стран) начали управлять малым бизнесом и рестораном, и образовалось милое маленькое сообщество.
Зэди: О, круто
Финн: Потом пришел капитализм, и скоро все это будет разрушено, так что это как последний шанс уйти.
Зэди: Какой позор :( Да, я уже целую вечность не ела латиноамериканскую 😂 Я на в�стоянии на неплохой вещи. Я на в�стоянии на в�стоянии на в�стоянии на в�стоянии на в�стоянии на в�стоянии на в�стоянии на в�стоянии на в�стоянии на в�стоянии на в�стоянии на в�стоянии на в�стоянии на в�стоянии на в�стоянии на в�ст�",Финн и Зэди идут в «Слон и замок» завтра в 2. Они встретятся у главного входа.
falcon-7b,d0rj/samsum-ru,0.18181818181818182,0.18181818181818182,0.0,"
Вы — ассистент для написания краткого содержания диалогов. Вам будет дан диалог, и ты должен создать его краткое содержание. Содержание должно включать всю важную информацию, быть коротким и лаконичным. В нем не должно быть лишней информации или данных, не относящихся к диалогу.
напишите краткое содержание этого диалога:
Гарри: и? вы слушали это?
Джейкоб: слушал что?
Гарри: к песне, которую я отправил тебе 3 дня назад -.-
Джейкоб: о, черт, я совсем забыл...
Гарри: опять же
Джейкоб: не будь таким :* я сделаю это сегодня вечером
Гарри: хех, ладно
Гарри: мне правда интересно, что ты об этом думаешь
Джейкоб: я дам тебе знать, сейчас немного занят, поговорим позже!
Гарри: хорошо
Краткое содержание: на нем нужно немного относящихся к диалогу. Понимается на нем нужно немного относящихся к диалогу. Понимается на нем нужно немного относящихся к диалогу. Понимается на нем нужно немн�го относящихся к диалогу. Понимается на н","Джейкоб не слушал песню, которую Гарри прислал ему 3 дня назад. Джейкоб сделает это сегодня вечером и сообщит Гарри, что думает."
falcon-7b,d0rj/samsum-ru,0.0,0.0,0.0,"
Вы — ассистент для написания краткого содержания диалогов. Вам будет дан диалог, и ты должен создать его краткое содержание. Содержание должно включать всю важную информацию, быть коротким и лаконичным. В нем не должно быть лишней информации или данных, не относящихся к диалогу.
напишите краткое содержание этого диалога:
Рэй: ты в своей комнате?
Макс: нет, что случилось
Рэй: кто-то запер дверь снаружи -_-
Макс: втф xD
Рэй: да, чувак, давай, ты должен меня выпустить
Макс: но я выхожу
Рэй: ты издеваешься?
Макс: прости чувак XD
Рэй: чувак мне надо пописать
Макс: ХАХАХАХАХА XD
Рэй: это не смешно >.<
Макс: на самом деле это xD
Рэй: ты можешь попросить кого-нибудь сделать это?
Макс: да, дай мне посмотреть, там ли мои соседи по комнате
Рэй: СКОРЕЕ
Макс: он идет
Рэй: скажи ему, чтобы БЫСТРЕЕЕЕЕЕЕЕЕЕЕ было
Макс: он уже в пути
Рэй: он открыл его, спасибо
Макс: наслаждайся XD
Краткое содержание: на самом деле это xD
Макс: на самом деле это xD
Макс: на самом деле это xD
Макс: на самом деле это xD
Макс: на самом деле это xD
Макс: на самом деле это xD
Макс: на самом деле это xD
Макс: на самом деле это xD
Макс: на самом деле это xD
Макс: на самом деле это xD
Макс: на сам",Рэй заперт в комнате снаружи и ему нужно пописать. Сосед Макса по комнате придет и выпустит его.
falcon-7b,d0rj/samsum-ru,0.0,0.0,0.0,"
Вы — ассистент для написания краткого содержания диалогов. Вам будет дан диалог, и ты должен создать его краткое содержание. Содержание должно включать всю важную информацию, быть коротким и лаконичным. В нем не должно быть лишней информации или данных, не относящихся к диалогу.
напишите краткое содержание этого диалога:
Ким: Какой подарок ты бы хотел получить?
Ким: Мама спрашивает.
Гарри: Ха-ха. Мне подарок не нужен :D
Гарри: Но ты можешь сказать своей маме, что я только что купил новый диван и мне нужны подушки.
Гарри: Если она спросит цвет, скажи ей, что серый — лучший :D
Ким: Конечно! Спасибо за информацию :)
Краткое содержание: Краткое содержание на нем нужны некоторешенные непрограннные непрограннные непрограннные непрограннные непрограннные непрограннные непрограннные непрограннные непрограннные непрограннные непрограннные непрограннные непрограннные","Ким собирается сказать маме, что Гарри купил новый диван, и ему нужны серые подушки."
falcon-7b,d0rj/samsum-ru,0.07407407407407407,0.07407407407407407,0.0,"
Вы — ассистент для написания краткого содержания диалогов. Вам будет дан диалог, и ты должен создать его краткое содержание. Содержание должно включать всю важную информацию, быть коротким и лаконичным. В нем не должно быть лишней информации или данных, не относящихся к диалогу.
напишите краткое содержание этого диалога:
Джош: Мне нужно купить iPad?
Джош: ты думаешь яблоко это хороший выбор?
Брайан: Нет, ты заплатишь, чтобы на твоем чертовом iPad был значок яблока.
Джош: так что бы ты порекомендовал?
Брайан: ты имеешь в виду бренды?
Брайан: Samsung, Xiaomi, Sony
Брайан: зависит от твоего бюджета..
Джош: скажем, 2000..
Брайан: что насчет этого? <file_other>
Брайан: или этот <file_other>
Брайан: на самом деле, если ты хочешь самсунг, я могу купить его дешевле для тебя.
Джош: о, хорошо
Брайан: позвони мне после работы, хорошо?
Джош: хорошо
Краткое содержание: на твоем чертов�м iPad был значок яблока.
Джош: на твоем чертов�м iPad был значок яблока.
Джош: на тв�ем чертов�м iPad был значок яблока.
Джош: на тв�ем чертов�м iPad был значок яблока.
Джош: на тв�ем чертов�м iPad был значок яблока.
Джош: на тв�ем чертов�м iPad был з","Джош хочет купить планшет и не знает, какую марку ему выбрать. По словам Брайана, другие бренды лучше, чем Apple, и он может купить планшет Samsung дешевле. Джош позвонит Брайану после работы, чтобы поговорить об этом."
